user_id,traffic_source,time_on_platform,courses_viewed,signup_date,last_active_date,is_enrolled,is_churned,revenue_generated
b2d21372-df75-48e9-ae8e-1e0511b8c5cf,Social Media,16.84,0,2025-08-05,2025-08-27,1,0,440.51
7b71d7e7-6a38-4888-9f65-196119037fb5,Organic Search,38.74,1,2025-09-01,2025-09-04,0,0,0.0
4ff3b2b8-4277-4ed9-a5a3-790d70ccb696,Social Media,28.86,5,2025-07-22,2025-07-26,1,0,113.59
e0fa2466-dea9-4dc3-8856-5dc3f30516d5,Referral,8.15,10,2026-01-19,2026-02-08,1,0,134.07
4e71a22d-f30f-4bb0-bbc8-eeb75f0b55c5,Referral,6.52,1,2026-03-21,2026-04-07,1,1,378.51
ff1f7491-c898-40a0-a7d7-70690b32cf32,Social Media,25.59,10,2026-04-01,2026-04-27,1,0,66.43
f8fcce0c-11df-4935-882b-085829fbe582,Google Ads,11.06,6,2026-04-03,2026-04-10,1,0,199.74
6ae844b6-240f-499b-a09c-df907bba5031,Direct,21.99,2,2026-05-05,2026-05-08,0,0,0.0
15dd24e7-f332-47a6-a20d-bf836dd4e683,Social Media,7.14,4,2026-02-23,2026-02-24,0,0,0.0
59e3a606-fdfb-4975-874f-cd3b86d68f2b,Referral,22.84,0,2025-09-17,2025-10-01,1,0,346.48
00a51740-df03-4764-b5b9-e831194aee18,Email Campaign,8.25,1,2026-03-18,2026-03-22,0,0,0.0
5559aaa4-4484-44a6-bc6b-9e094db43226,Social Media,11.47,2,2025-11-08,2025-11-09,0,0,0.0
ed8278e5-8d4e-4486-9a24-e8cc308f4269,Social Media,23.32,8,2025-09-17,2025-09-30,1,0,179.54
67ebe16b-9d03-4019-8d5b-548f0a3ec8af,Referral,21.59,1,2025-08-21,2025-08-24,0,0,0.0
8d325196-4a37-4ab3-9ada-2f0c06c25ce5,Google Ads,19.13,2,2026-04-09,2026-04-13,0,0,0.0
383a60d6-4387-493f-ac44-6f182188da88,Direct,9.3,7,2025-07-22,2025-07-25,0,0,0.0
d1c84b4f-e9f1-4fda-b7a9-fa2f4f4c1ddd,Direct,20.87,3,2025-05-23,2025-05-24,0,0,0.0
0b48fe3b-1c90-4f5c-adb1-200a81a27fdd,Direct,43.26,3,2025-12-09,2025-12-19,1,0,473.73
2e9e18c9-ea05-4e61-aa44-00a038bb8a35,Social Media,28.3,1,2025-08-19,2025-08-24,0,0,0.0
2498c913-a499-4fb3-a660-dab6eec07f76,Google Ads,7.97,8,2026-03-12,2026-04-04,1,0,183.6
4d43b4d2-1994-4b67-bf45-6ea3656979df,Organic Search,46.77,8,2025-06-21,2025-07-15,1,0,387.87
34c5a84c-9da0-43e9-9e1a-483b3680bce1,Google Ads,8.48,10,2026-03-31,2026-04-01,0,0,0.0
c134fce4-d3ec-4995-b7ea-463d692414aa,Google Ads,20.47,8,2026-01-21,2026-01-31,1,0,313.93
6f030118-d25d-4da8-b5ae-56579bd9e3ac,Organic Search,27.21,0,2025-12-02,2025-12-14,1,1,288.25
0fde574d-93a3-4094-9ceb-6e4467caa068,Google Ads,42.8,10,2025-07-09,2025-07-09,0,0,0.0
f5e14e8f-2eb7-4452-b187-b60395e1040a,Google Ads,21.02,2,2025-07-21,2025-07-24,0,0,0.0
ed6182bd-986c-4ad6-9e85-33f547241e14,Google Ads,33.36,3,2025-12-04,2025-12-07,0,0,0.0
ab663329-e86e-4821-89d6-c63af58beb01,Direct,3.82,8,2025-10-01,2025-10-16,1,0,167.86
d096c0d2-01cf-488f-afe6-e3d83376bec1,Organic Search,24.09,10,2026-02-16,2026-02-18,1,0,436.63
82089ce8-f1a7-4b78-9c56-6dfff159bac2,Direct,26.39,5,2025-10-22,2025-10-24,1,0,330.81
39c3dc1a-e247-4263-8176-95be30198653,Email Campaign,9.04,6,2025-07-20,2025-07-29,1,0,56.24
00682d8f-1e41-443e-9e4a-0a2f45846452,Social Media,19.35,4,2025-11-14,2025-11-25,1,0,345.89
b1f8130f-a4fd-45b9-a355-bfcc3e1e67eb,Social Media,8.59,5,2025-08-06,2025-08-10,1,1,416.13
cd15704f-750a-4fae-a328-2249ec485d49,Google Ads,44.23,7,2025-07-04,2025-07-05,0,0,0.0
60a1a36f-f74c-451b-9745-ed1a2397e6f9,Organic Search,18.61,3,2025-12-05,2026-01-01,1,0,311.84
7f4b95bc-a024-42f4-92af-d9f2150fbc36,Social Media,37.49,0,2025-08-23,2025-08-26,0,0,0.0
1ecd7322-8e74-43e1-8a81-478ef514f959,Organic Search,41.51,9,2026-04-20,2026-05-09,1,0,125.77
eba62c9e-0d71-48f5-a3e7-f52234c8f743,Organic Search,65.16,8,2025-06-17,2025-06-20,0,0,0.0
0701d2f4-01b7-4cf5-b052-d17ecdae3f7d,Social Media,33.23,9,2026-01-13,2026-01-14,1,0,442.04
102ef4af-d011-40dd-816e-5ae3f9ef5a41,Social Media,48.37,8,2026-04-17,2026-05-13,1,0,232.26
05febfa7-1ad4-48da-9691-78ede6db1222,Direct,29.85,9,2025-11-20,2025-12-19,1,0,236.72
6f0ffd59-2aed-49e7-bb66-58a79fa60a1e,Google Ads,21.75,3,2026-01-25,2026-02-17,1,0,359.7
e182abae-a4b6-441b-a89e-ca2fcf2bc495,Social Media,13.21,7,2025-09-28,2025-10-16,1,0,254.06
fd391489-e552-4a4c-8306-2c761646f0ad,Google Ads,27.69,3,2025-09-06,2025-09-10,0,0,0.0
358f1efc-a262-46c2-8989-ad8180eeff1d,Direct,21.23,10,2025-11-16,2025-12-07,1,0,378.03
878c4752-0e1a-47bf-a88e-17860d0e7dd7,Google Ads,40.81,5,2026-05-07,2026-05-11,1,0,101.56
59c26286-e7d5-4d17-b456-4057a1a14f63,Organic Search,23.02,6,2025-05-24,2025-05-31,1,0,260.13
b198eae2-fe28-4b1c-b165-9abb45d6724f,Organic Search,28.38,1,2025-07-05,2025-08-02,1,0,267.57
1e35e5ed-a522-4d6d-ba2c-a9aa2e55c015,Google Ads,17.34,9,2025-08-06,2025-09-04,1,0,89.82
3923c4b1-7d04-45eb-9d50-856777f85110,Social Media,32.06,0,2026-01-11,2026-01-16,0,0,0.0
ed6e0bcd-e4dc-4f35-a3ce-502303681144,Organic Search,25.16,1,2026-01-16,2026-01-19,0,0,0.0
7b3f0ecc-9bca-4875-8509-3244799f3a55,Direct,23.75,8,2025-07-07,2025-07-14,1,0,486.86
e61ea458-60e4-47e0-a181-149739d8a7de,Google Ads,4.49,1,2025-10-18,2025-10-23,0,0,0.0
24eabcdc-00c7-4f0a-be73-bf0c56dd561a,Social Media,49.79,6,2026-01-09,2026-01-10,0,0,0.0
086d772c-9cde-4cb8-a8d2-2a4307807923,Organic Search,31.03,5,2025-11-05,2025-11-07,1,0,405.23
6941fd1c-6a7b-481a-a397-b3139b9c3e8a,Organic Search,32.98,1,2026-04-09,2026-04-14,1,1,430.32
ee267384-ccdb-4e5a-9822-4bcbe62fb5f8,Social Media,17.08,9,2025-05-30,2025-06-16,1,0,285.01
4b0c85f5-6d1d-40e2-93c9-43a646176382,Organic Search,79.26,8,2025-06-22,2025-07-01,1,0,292.9
a61387c0-6324-47a7-8ec8-4c214d3407f9,Social Media,82.51,3,2025-12-30,2026-01-24,1,0,238.69
1881ab16-f73f-41e3-8650-953c41ea7d78,Email Campaign,27.36,6,2025-07-12,2025-07-12,0,0,0.0
a3e3eadd-4a19-47fe-a0e3-61c145e5c8bb,Organic Search,55.21,1,2025-12-02,2025-12-05,0,0,0.0
5001b762-378d-4023-bbc3-0be2ac259823,Email Campaign,27.5,3,2025-05-29,2025-05-29,0,0,0.0
29951ee2-1053-41bd-940e-9e1b6738cbba,Social Media,33.0,3,2025-06-22,2025-06-22,0,0,0.0
3cdd01ce-a789-46e7-8983-ee743b6999ad,Google Ads,9.92,3,2026-04-12,2026-05-11,1,0,228.69
24a2b98e-2922-45b1-b2e7-fe771633e966,Referral,112.34,3,2025-10-11,2025-11-03,1,0,343.67
35cf9051-d614-421e-ac3e-f4642ed495e5,Email Campaign,50.55,0,2025-08-20,2025-08-27,1,0,225.57
664a2019-6454-4530-8998-9ab6988a3d9b,Google Ads,29.54,9,2026-01-25,2026-02-16,1,0,216.23
a3cb7e6b-0410-4994-aec4-f12bb1c9abc0,Organic Search,41.9,6,2026-04-07,2026-04-07,0,0,0.0
dbca7325-be2c-489e-a357-dbdcc4ceb0e0,Organic Search,1.74,5,2026-04-20,2026-04-21,0,0,0.0
182fd521-e03b-4e28-953c-01b7cbcb978d,Organic Search,7.31,8,2025-09-25,2025-10-17,1,0,349.55
077dd3a4-2b0f-47c9-9bcd-415a3e8eb1c3,Direct,36.62,5,2025-10-31,2025-11-02,0,0,0.0
0f833ab4-73ac-49ea-b6fa-0253a27bcdc9,Social Media,40.7,10,2026-03-11,2026-04-05,1,0,193.36
24b22992-55e2-41ff-b0c3-dddf567455cb,Social Media,14.89,6,2025-12-30,2025-12-30,0,0,0.0
dfbc2d7b-bfd2-424c-997c-c10a369b8a2e,Direct,17.98,2,2025-10-14,2025-10-14,0,0,0.0
47d80d0a-6675-42cd-9473-bc6aff8e862e,Google Ads,38.56,9,2026-02-06,2026-03-08,1,0,470.75
9c76478b-0307-497a-b4f6-e6c398005ce9,Email Campaign,69.61,0,2025-10-09,2025-10-11,1,0,53.23
38f8de85-a090-40a7-8afe-3b4c831c6f1d,Direct,8.46,5,2025-09-05,2025-09-07,0,0,0.0
c75a4fe7-7e37-472d-9e1c-7be33b72065c,Google Ads,65.15,9,2025-10-26,2025-10-28,1,0,459.7
54fdd0c6-79d7-4a18-99ce-7320199474c4,Email Campaign,27.77,5,2026-04-10,2026-05-04,1,0,216.66
113811d5-6209-4209-b1fc-9ce045defe87,Email Campaign,4.59,3,2025-10-16,2025-10-19,0,0,0.0
49180f00-9f57-4065-8a5f-9415183b6459,Organic Search,49.4,9,2025-08-12,2025-08-20,1,0,304.73
63f996f5-321e-488f-ab2e-dcc2fa6d14ea,Google Ads,2.88,4,2025-08-03,2025-08-07,0,0,0.0
1aca6b28-298d-4ff5-b159-b5b9da8bf5e4,Google Ads,26.9,0,2025-09-10,2025-09-15,0,0,0.0
133c16af-3775-43d3-a940-dae5fc1bba51,Referral,116.78,2,2026-04-27,2026-05-14,1,0,420.78
9b1847f3-6e8b-4d52-863d-a221a854ecd1,Direct,2.5,3,2025-12-01,2025-12-03,0,0,0.0
62bd3e94-573c-493b-802b-b2f0deaed29b,Direct,4.77,2,2026-04-20,2026-04-22,0,0,0.0
4fd93569-d6db-4278-a140-879911ad2880,Social Media,17.81,1,2026-02-27,2026-03-01,0,0,0.0
c4d68c7a-0a5b-4142-a3ac-18054f93c141,Google Ads,19.84,2,2025-07-13,2025-07-15,0,0,0.0
1bb3b30d-6b33-4163-9a89-57267854e7b2,Direct,28.37,9,2025-06-21,2025-06-22,0,0,0.0
9a161150-f6a6-4ff8-b899-f8727a77cd2b,Direct,14.28,9,2025-07-07,2025-07-17,1,0,347.43
f727c9d7-3d4c-4a9c-89e1-537933c5763d,Social Media,16.19,2,2025-10-28,2025-10-30,0,0,0.0
4e35544b-ddda-45de-a180-d840d840210d,Direct,10.37,4,2025-09-10,2025-09-26,1,0,491.28
7083afca-ddc1-48ca-8803-4a090743aae1,Organic Search,38.82,0,2025-10-23,2025-11-07,1,0,359.19
5679b919-1984-46ec-845a-c7b11e51d42d,Organic Search,51.29,2,2025-09-24,2025-09-24,0,0,0.0
334a5ef0-1161-4e40-880d-a12aa57756d0,Google Ads,4.97,1,2026-02-26,2026-02-28,1,1,495.13
c403545a-5dae-43da-a7f9-8b61ab0d86dd,Social Media,31.13,4,2026-03-01,2026-03-18,1,0,244.37
137eba47-1669-421c-91c8-d32aac718a8e,Referral,16.92,2,2025-10-09,2025-10-09,0,0,0.0
8401047e-96c9-4009-9610-2583a831320c,Google Ads,4.15,1,2025-08-04,2025-08-04,0,0,0.0
bccf5280-b9ab-4add-9303-0e9d7a0316a1,Social Media,27.59,8,2025-06-27,2025-07-13,1,0,293.02
74a3dbe5-c1a7-4466-9176-7ca3c77578ce,Google Ads,19.39,9,2025-05-31,2025-06-14,1,0,206.99
99431383-3fba-4d5d-af67-12990f8b6bac,Email Campaign,5.62,1,2026-03-01,2026-03-02,0,0,0.0
225313d8-1927-493e-93da-6cb6f461c501,Google Ads,4.66,5,2026-02-02,2026-02-05,0,0,0.0
600dd87a-2e6c-4c75-8728-96e0557d1091,Organic Search,12.45,0,2025-09-23,2025-09-23,0,0,0.0
ac6c9bf1-3da2-4afa-baf9-defaf7bc170f,Email Campaign,10.41,7,2026-02-24,2026-02-27,0,0,0.0
f92b9a17-334e-4af2-a7f5-3ceba43ea311,Organic Search,22.48,3,2025-11-01,2025-11-13,1,0,444.85
7bdfaaad-ee88-4e0c-a37c-ff38ee71ad56,Organic Search,8.09,5,2025-08-02,2025-08-06,0,0,0.0
8193ec29-84fd-4e66-8acb-17f622002bb8,Email Campaign,34.72,4,2026-01-07,2026-01-15,1,0,376.85
0617494e-8264-482c-a1c6-01bd418acd07,Organic Search,53.85,9,2025-12-28,2026-01-08,1,0,337.06
434589bc-a6d1-44bc-ab02-4c3e00600a2c,Direct,18.42,5,2025-07-14,2025-07-19,0,0,0.0
7a5c68bd-bf27-4466-984a-88a7392f1d7f,Social Media,27.07,0,2025-05-27,2025-05-29,0,0,0.0
f3b6f0c3-ddcf-4581-bb83-782ea30904a8,Google Ads,51.32,3,2026-04-23,2026-05-14,1,0,478.08
2b0658e6-5d1b-4cd9-b07c-b11016c98e3b,Google Ads,11.71,0,2025-07-16,2025-07-18,0,0,0.0
9a8a2c5c-9431-481a-8539-578bc7f38823,Organic Search,45.76,8,2026-03-29,2026-04-04,1,0,464.71
7b191488-214e-460a-9e93-d30e2ec210d1,Social Media,29.88,2,2025-06-24,2025-06-29,1,0,179.28
06153131-da87-49fa-89cf-566e914033c9,Direct,9.79,10,2026-03-29,2026-04-02,0,0,0.0
d254cd23-a190-4f31-bcdf-9a404f6e0f0e,Social Media,70.48,8,2025-08-28,2025-09-16,1,0,308.52
78d5dd82-f31b-480a-a0dc-2581ee4f6e69,Google Ads,13.28,1,2026-03-02,2026-03-25,1,1,223.2
b74a9ee0-bbec-497d-a170-766eab3c1d5f,Organic Search,39.91,8,2025-10-18,2025-10-23,0,0,0.0
da8dd394-e1ac-4cca-a850-294784e4f8cd,Email Campaign,51.54,9,2025-12-30,2026-01-21,1,0,297.41
bafd0492-4cbb-4e17-a809-8f9908bc7ee2,Organic Search,27.99,4,2025-12-16,2025-12-17,0,0,0.0
fa65aae5-da54-4e8b-a582-bd2235a73871,Organic Search,10.42,0,2025-05-25,2025-05-28,0,0,0.0
9542064f-a973-45b6-92f9-a1b56a7aa44a,Email Campaign,2.04,7,2025-11-06,2025-11-18,1,1,478.91
cae597aa-77f4-45ba-9877-5fc72f1b69ee,Social Media,45.54,10,2026-03-18,2026-03-21,1,0,256.93
310a5181-0b74-49c5-98be-8b37d1c113f3,Email Campaign,9.14,7,2026-03-19,2026-03-19,0,0,0.0
e05d9c7b-746e-47fa-9c6b-2cd5d578423d,Social Media,40.15,0,2026-04-09,2026-04-10,0,0,0.0
7e32e51c-7914-40f3-8ffd-81c924651401,Social Media,33.02,2,2025-07-16,2025-08-11,1,0,129.67
2634aac7-f2e1-446c-947e-34a36cb0a048,Direct,4.53,5,2025-06-25,2025-06-26,0,0,0.0
3682e1c5-fd9a-49f8-9904-cb628497525a,Organic Search,12.92,7,2025-09-27,2025-10-13,1,0,300.19
8416cacf-7b27-42f1-a732-58f9780641ab,Social Media,11.95,7,2025-10-21,2025-11-16,1,0,187.9
5ed0fbad-f791-46f0-9a49-998a03ae9701,Direct,46.74,6,2025-06-25,2025-06-28,0,0,0.0
ad99f2b4-1d86-4418-b618-cc0aa9359d59,Direct,16.42,6,2026-01-03,2026-01-24,1,0,163.66
afb8f55e-a4ca-4bdf-9b52-1bfa5ba606c9,Social Media,72.82,7,2025-10-23,2025-10-27,0,0,0.0
d4d14f8b-2c41-4d7d-bd36-f8c73bf7a3e2,Direct,22.17,9,2026-03-20,2026-04-12,1,0,213.51
e56c4651-5f5e-4320-b9d7-c7245b2edce2,Email Campaign,24.06,7,2025-12-01,2025-12-24,1,0,73.26
0abbb5d3-c868-4c14-acaa-fe211213ebaa,Referral,36.68,3,2025-06-05,2025-06-29,1,0,144.63
8446a632-949d-42ac-82a0-1c5432e5f881,Social Media,30.44,3,2025-05-29,2025-05-31,0,0,0.0
76e8974b-5fb0-420b-8e30-541335a34635,Organic Search,15.88,1,2026-02-28,2026-03-08,1,0,293.41
4db83277-a1bb-436f-af28-58f39302293c,Direct,9.64,10,2025-12-08,2025-12-22,1,0,184.79
bc9fab16-715c-424f-a3bb-03f331097580,Social Media,14.4,5,2026-04-25,2026-04-28,0,0,0.0
e584c5fe-b3c5-4f50-b9c4-5290c7c13bc7,Social Media,74.24,10,2025-11-22,2025-12-18,1,0,474.86
445f0275-da07-45da-9171-3fd5de9544f7,Social Media,11.8,9,2026-01-28,2026-02-25,1,1,307.06
b5579957-7ef1-4fa7-bbc7-e95724f2c739,Direct,7.62,1,2025-09-01,2025-09-19,1,1,353.81
39c8082a-6ea2-4bfd-95b7-4d5aa37b7b8a,Organic Search,47.05,0,2025-10-07,2025-10-08,0,0,0.0
efb10b10-2d1d-41e9-84f5-910f3c03443e,Direct,9.17,0,2026-03-26,2026-03-31,0,0,0.0
86489834-e813-4f3e-8d04-c913157808c4,Google Ads,32.98,4,2025-11-29,2025-11-30,0,0,0.0
2fd583be-50b8-43b9-a1d4-dfc5c7ab8ba0,Organic Search,80.75,5,2025-06-21,2025-06-21,0,0,0.0
c3281cd9-4640-4c03-a976-791940b20ba2,Direct,54.01,1,2026-02-19,2026-02-20,0,0,0.0
c9c0b89a-6f84-4cf2-be42-a332424faf35,Email Campaign,24.83,0,2025-05-30,2025-06-01,1,1,401.87
b981c282-04e7-4eaf-a0bf-24125f6055d0,Direct,14.82,9,2026-03-08,2026-03-13,0,0,0.0
11384d6a-cef4-466e-922c-9fe7668529b3,Direct,26.39,6,2026-01-01,2026-01-05,0,0,0.0
b57d8fc5-b0c7-4e64-ab64-b335f8b37b5f,Direct,8.62,9,2026-04-24,2026-04-27,0,0,0.0
e115d91e-cf59-4323-b064-fff5d4db3405,Organic Search,35.02,5,2026-02-17,2026-03-03,1,0,403.37
e7997fa5-8a58-4ce1-b445-9c4356ba483e,Google Ads,89.7,7,2025-11-13,2025-12-04,1,0,446.89
9310adb6-d2fb-41bc-bb80-6e55bbd07471,Google Ads,29.09,7,2026-05-04,2026-05-09,1,0,212.54
80d807a2-55da-47a0-a67d-46804fae6a26,Google Ads,33.98,0,2026-03-04,2026-03-08,0,0,0.0
dfd9059e-9aad-490f-bb9e-dc4274092852,Email Campaign,83.51,1,2025-10-07,2025-10-29,1,0,279.14
b1cbbb29-3873-4a8a-abb9-23fb9de215bb,Google Ads,23.69,5,2025-07-29,2025-08-11,1,0,497.78
13f47e3e-cc50-48ef-8b9a-facf3d509959,Email Campaign,3.99,8,2026-01-05,2026-01-07,0,0,0.0
130cab26-ac3a-4d23-ad4d-3c2722631097,Social Media,75.21,4,2026-02-12,2026-02-16,1,0,395.64
27d1722f-d91d-4af9-a553-c557e905986d,Direct,37.04,5,2025-10-16,2025-10-31,1,0,437.55
4f92d22f-9c48-4253-bc91-8dd34c301c2e,Organic Search,18.65,4,2025-10-08,2025-10-13,0,0,0.0
b7b3ccbe-0af5-4d94-bc44-1f14d989973a,Organic Search,30.34,0,2025-08-15,2025-08-15,0,0,0.0
0858b036-46d9-48ba-86f7-3615feb9d264,Referral,78.91,5,2025-05-22,2025-06-10,1,1,457.19
28f15372-6adb-4768-a384-69cd5688872f,Direct,44.22,10,2026-03-24,2026-03-26,1,0,269.29
b404866b-7975-45a5-8103-84486e35e50a,Email Campaign,13.25,3,2025-08-22,2025-08-24,0,0,0.0
c095d5d7-58eb-4c9e-bfb1-b9140198199f,Google Ads,43.3,9,2026-01-22,2026-01-23,0,0,0.0
dd84a869-f412-4dfb-ba82-5a4a20c5c600,Referral,39.66,1,2025-08-22,2025-08-22,0,0,0.0
b1afd30b-334d-4d43-a613-66dafd8d8b1a,Direct,9.48,10,2026-04-07,2026-04-23,1,0,419.94
0018a912-5950-4b7d-abbd-a7a619289786,Direct,29.21,9,2025-06-01,2025-06-21,1,0,399.79
750ce954-336a-47ce-a573-391baca7b05d,Referral,43.82,3,2025-06-22,2025-06-22,0,0,0.0
af9cf1aa-1818-4536-ad65-ece2843edc64,Social Media,29.15,4,2026-01-13,2026-02-01,1,0,454.09
b1b517d7-9d28-44bc-8920-fff5c26e04da,Direct,9.54,1,2026-03-27,2026-03-28,0,0,0.0
3a329507-b2bc-48a8-bce2-a843eea03efd,Email Campaign,20.62,1,2025-08-22,2025-08-23,0,0,0.0
b888fc75-cf1c-462d-853e-dfb3bfd681ea,Direct,21.68,1,2025-06-28,2025-07-05,1,0,247.43
c51b5e53-e0a4-452b-a085-e7fa1379160f,Social Media,15.65,9,2026-02-06,2026-02-09,0,0,0.0
1533d1ff-f4dc-489f-9e59-e10ca5b7be3c,Social Media,9.31,5,2025-09-18,2025-09-20,0,0,0.0
d8f6ec68-c352-41f5-9abe-393576ccd8af,Google Ads,30.63,8,2025-06-07,2025-06-10,0,0,0.0
210b3b83-c037-44fc-8cdc-e4161ff34357,Organic Search,19.47,5,2026-04-14,2026-04-21,1,0,425.69
50cece6b-3630-4ef8-8c17-8b5468ca12c2,Google Ads,69.17,5,2026-01-17,2026-01-20,0,0,0.0
8f042d00-e332-4d32-a1b5-e8ff3fe461b5,Google Ads,6.45,6,2026-04-06,2026-04-10,0,0,0.0
33f60a2a-65a7-49ed-a6de-8bd21043c42d,Organic Search,28.76,8,2026-02-25,2026-02-26,1,0,376.5
1832f9e3-5bc4-42b8-b203-b06a3dba0b52,Direct,36.45,7,2025-08-14,2025-08-19,0,0,0.0
7e2e1048-c43c-4e9d-a18d-1a1191ed5404,Direct,10.02,3,2025-05-22,2025-05-25,0,0,0.0
61e65b66-33df-4070-a72f-d3a8ffd7b3b2,Direct,26.12,4,2025-11-19,2025-11-24,0,0,0.0
a0e7ca7e-8d7c-4789-b6dc-297af5ed4066,Email Campaign,9.72,10,2025-07-02,2025-07-19,1,0,58.14
0f53b9eb-e592-4aa1-8a37-98dee5c3a4cb,Google Ads,2.92,4,2026-01-22,2026-01-27,0,0,0.0
06b2e483-7b73-441a-b6f4-023cfddf38b1,Social Media,12.14,1,2025-06-20,2025-06-21,0,0,0.0
f1d0b9bf-f511-4d0b-ac88-b646ce65550e,Google Ads,13.47,8,2026-05-06,2026-05-25,1,0,280.43
1e3c513d-220f-484a-9ba6-828fe58d5538,Organic Search,2.21,1,2025-12-07,2025-12-12,0,0,0.0
c1df1ee8-2436-4d77-ae45-0426e16d7a6c,Referral,5.2,6,2025-06-04,2025-06-08,0,0,0.0
fa0a8a55-85b6-43cb-b41a-c9489626a805,Direct,39.44,5,2026-02-07,2026-02-08,0,0,0.0
7373621a-ea4a-4a6a-bbe6-68af555e408c,Social Media,33.24,8,2025-05-31,2025-06-09,1,0,52.13
0970ef2b-3ad6-4e2e-a64f-311b2330cc5c,Organic Search,6.44,5,2025-07-05,2025-07-11,1,0,187.68
45f7b316-1a06-4f09-8366-4d2efe3bf28b,Google Ads,26.31,5,2025-06-24,2025-06-27,0,0,0.0
cd6bf142-1ff0-477b-9ee2-bb61d23ec210,Google Ads,55.28,3,2026-04-04,2026-04-09,1,1,355.37
4a23f359-79fd-4f65-a9ac-84121696d879,Referral,11.33,8,2026-01-25,2026-02-10,1,0,458.15
44f83a23-d9a2-48d0-942e-1cc6c3c676ce,Organic Search,123.59,4,2025-12-27,2026-01-11,1,0,299.55
e05ef199-cb0b-40a8-aaca-d7a99e784997,Organic Search,36.48,6,2025-09-18,2025-09-23,0,0,0.0
39373025-483f-44b5-9deb-c51ec25c5fd2,Organic Search,6.19,10,2025-12-26,2025-12-27,1,0,371.47
8b89d5a1-e830-4ef5-983b-f30273ab463e,Email Campaign,25.89,4,2025-12-02,2025-12-13,1,0,328.32
2f40925d-3d45-4c30-9f05-b05c0829417b,Social Media,9.35,10,2026-04-22,2026-04-26,0,0,0.0
1bb8f6b5-b039-4a45-83f2-d378fb0df1c7,Google Ads,22.85,2,2026-04-14,2026-05-01,1,1,260.6
be0d8b63-b902-4a32-9375-735d256f9a87,Google Ads,44.09,4,2025-07-22,2025-07-26,0,0,0.0
118f41c1-f543-4317-9085-7854d2bd5dd6,Google Ads,30.0,1,2025-09-11,2025-09-16,0,0,0.0
3271f14a-8ca2-43a7-b15d-f2765e553fd3,Social Media,21.69,7,2025-12-17,2025-12-20,0,0,0.0
a3eddd62-f175-48a1-8bfc-079d478b0152,Organic Search,29.25,10,2026-03-26,2026-03-29,0,0,0.0
ab6a845a-c791-40e5-a29a-b5adb2a26896,Referral,31.32,4,2025-11-09,2025-11-10,0,0,0.0
5298d1d1-eb88-4ddc-8ffa-9890464182cc,Email Campaign,38.03,10,2026-04-09,2026-04-14,0,0,0.0
7cfa6f3b-0ba7-4b13-ba30-fdcaba23bd07,Google Ads,61.88,5,2026-05-09,2026-06-05,1,0,104.06
46ef8c68-00a6-4ce7-9e56-07911fe1686c,Organic Search,19.67,3,2025-09-17,2025-09-21,1,0,341.85
43860904-5bad-4fa7-bfbb-b558ccb00ae6,Email Campaign,52.59,8,2026-03-01,2026-03-05,1,1,295.24
a269a6cc-0de8-470e-baf3-5f45996f3d9c,Referral,45.0,6,2025-11-27,2025-12-01,0,0,0.0
a215f69a-3fff-40be-9b34-f17728e5c13c,Organic Search,13.25,4,2025-07-27,2025-07-28,0,0,0.0
690ee438-9678-4ae4-91a0-b9811bebc29c,Direct,44.33,2,2026-04-15,2026-04-20,0,0,0.0
2f5a40bb-9051-4157-959a-66623c4e519a,Social Media,25.66,1,2025-08-25,2025-08-29,0,0,0.0
9411db6e-d7bd-41b6-809b-b75269e5b153,Email Campaign,19.37,3,2025-06-27,2025-07-09,1,0,410.65
3372a3da-2d56-41e9-9f4b-b3fe4b839f88,Direct,12.93,1,2026-01-16,2026-01-19,0,0,0.0
e219e5bf-7eb4-4d2a-a415-b19fd1ea7d87,Email Campaign,35.75,1,2026-04-12,2026-04-14,0,0,0.0
7592557c-89d3-4e3b-a332-0ce02348c0e8,Organic Search,49.05,9,2025-09-28,2025-10-01,1,0,146.54
375078ba-8ff5-4682-a876-c74b9fe3a81f,Social Media,9.75,4,2026-02-07,2026-02-09,0,0,0.0
74d722fa-36bf-468f-85a4-e68e231231e6,Organic Search,21.05,0,2026-01-08,2026-01-11,0,0,0.0
6a0d6888-3375-4ce1-80d6-6dfb044c405c,Social Media,67.09,10,2025-08-03,2025-08-05,1,0,165.22
a081dc75-68a3-44a4-ab86-6fae4ff44bba,Organic Search,2.78,4,2026-04-21,2026-04-22,0,0,0.0
3bca2feb-736c-4acb-89e7-f5b87d096896,Organic Search,73.26,2,2025-10-17,2025-10-19,0,0,0.0
610d41a6-7676-4eaf-bb58-ca6ccb455b0f,Organic Search,44.62,5,2025-07-07,2025-07-26,1,0,472.86
725d1fb0-2beb-4fb3-94a1-7988095bf1c7,Direct,16.75,4,2025-09-24,2025-09-26,1,1,454.66
00aecbaf-2b54-4210-90b8-00c19616d5a7,Google Ads,17.42,3,2025-09-04,2025-09-09,0,0,0.0
f31c34a5-443c-4261-aa01-3e13f6142055,Organic Search,22.49,4,2025-09-26,2025-09-27,1,1,417.6
0b353af3-6a97-4d1c-9344-f1d009aff196,Referral,54.48,5,2025-12-07,2025-12-08,0,0,0.0
bf63d467-baa9-4905-b728-91286c0fe93e,Google Ads,10.91,3,2025-12-17,2025-12-21,0,0,0.0
